state,nodal_district,implementing_district,house_name,member_type,mp_name,sanction_amount,date_of_administrative_approval,work_name,unique_work_number,implementing_agency_name,work_status,date_of_receipt_of_work_proposal_from_mp,unit
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_06,1723137.43,02-05-2023,School Building Repair,TS-MPLADS-0573,Rural Development Agency,In Progress,13-03-2023,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_06,1023195.21,19-09-2023,Bus Shelter,TS-MPLADS-0574,Health Department,Under Execution,06-06-2023,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_01,524780.4,16-01-2026,Public Toilet,TS-MPLADS-0575,Rural Development Agency,Completed,19-08-2025,Number
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_04,866132.97,26-09-2022,Bus Shelter,TS-MPLADS-0576,Rural Development Agency,Under Execution,22-08-2022,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_12,1156882.46,16-08-2023,Library Building,TS-MPLADS-0577,Local Body,Completed,24-04-2023,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_01,731782.82,02-04-2023,Road Improvement,TS-MPLADS-0578,Public Works Department,Under Execution,17-11-2022,Km
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_03,660715.61,21-01-2022,Drinking Water Facility,TS-MPLADS-0579,Public Works Department,In Progress,22-12-2021,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_05,1472157.73,20-10-2023,Library Building,TS-MPLADS-0580,District Panchayat,Completed,14-09-2023,Number
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_09,893549.06,25-01-2023,Bus Shelter,TS-MPLADS-0581,Water Supply Department,In Progress,30-12-2022,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_01,1052292.39,23-12-2023,Drainage Improvement,TS-MPLADS-0582,Health Department,Completed,24-08-2023,Meter
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_04,1353061.82,09-11-2024,Drainage Improvement,TS-MPLADS-0583,Rural Development Agency,Completed,22-05-2024,Meter
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_11,1255928.21,16-05-2025,Health Centre Improvement,TS-MPLADS-0584,District Panchayat,Completed,06-01-2025,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_11,380246.17,17-07-2021,Library Building,TS-MPLADS-0585,Public Works Department,Sanctioned,06-04-2021,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_10,1378103.76,22-02-2023,Bus Shelter,TS-MPLADS-0586,Rural Development Agency,Sanctioned,26-12-2022,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_02,1335415.61,26-10-2025,Library Building,TS-MPLADS-0587,Local Body,Completed,09-08-2025,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_11,1427555.88,19-04-2023,School Building Repair,TS-MPLADS-0588,Local Body,Sanctioned,24-03-2023,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_06,1530141.54,21-08-2022,Bus Shelter,TS-MPLADS-0589,District Panchayat,Sanctioned,24-03-2022,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_04,1788558.89,18-05-2023,School Building Repair,TS-MPLADS-0590,Water Supply Department,In Progress,25-02-2023,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_02,459867.91,29-09-2022,Library Building,TS-MPLADS-0591,Municipal Administration,Sanctioned,13-09-2022,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_09,656324.85,10-11-2021,Drainage Improvement,TS-MPLADS-0592,Rural Development Agency,Completed,16-08-2021,Meter
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_01,505167.66,30-12-2021,Street Lighting,TS-MPLADS-0593,District Panchayat,Under Execution,14-09-2021,Number
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_01,3609665.99,30-09-2025,Community Hall,TS-MPLADS-0594,Rural Development Agency,Completed,06-08-2025,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_10,487158.15,11-12-2023,Library Building,TS-MPLADS-0595,Education Department,Completed,04-10-2023,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_12,752110.79,21-11-2023,Drinking Water Facility,TS-MPLADS-0596,Public Works Department,Completed,09-10-2023,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_07,1130521.13,14-10-2021,Drainage Improvement,TS-MPLADS-0597,Municipal Administration,Under Execution,30-07-2021,Meter
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_11,330231.36,01-10-2024,Public Toilet,TS-MPLADS-0598,Municipal Administration,Completed,04-07-2024,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_04,1374214.21,17-12-2023,Drainage Improvement,TS-MPLADS-0599,Education Department,Under Execution,03-08-2023,Meter
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_12,795604.34,16-08-2024,Drainage Improvement,TS-MPLADS-0600,Municipal Administration,Sanctioned,05-03-2024,Meter
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_02,2219438.23,17-06-2023,Health Centre Improvement,TS-MPLADS-0601,Local Body,Sanctioned,09-04-2023,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_12,1700732.92,26-09-2021,Community Hall,TS-MPLADS-0602,Rural Development Agency,Completed,25-04-2021,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_02,618276.82,24-12-2024,Bus Shelter,TS-MPLADS-0603,Local Body,Sanctioned,25-07-2024,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_09,2537581.83,16-05-2021,Community Hall,TS-MPLADS-0604,District Panchayat,Under Execution,27-04-2021,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_09,409352.9,18-04-2025,Road Improvement,TS-MPLADS-0605,Public Works Department,In Progress,08-11-2024,Km
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_12,854176.66,12-05-2024,Health Centre Improvement,TS-MPLADS-0606,Municipal Administration,Sanctioned,31-03-2024,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_10,302062.42,18-05-2023,Street Lighting,TS-MPLADS-0607,Public Works Department,Completed,14-01-2023,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_07,513098.58,17-04-2022,Road Improvement,TS-MPLADS-0608,Water Supply Department,Sanctioned,11-12-2021,Km
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_05,558697.09,24-06-2021,Road Improvement,TS-MPLADS-0609,Water Supply Department,Sanctioned,25-03-2021,Km
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_09,882732.61,17-05-2024,Drinking Water Facility,TS-MPLADS-0610,District Panchayat,Under Execution,23-01-2024,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_07,516978.55,17-05-2024,Bus Shelter,TS-MPLADS-0611,Water Supply Department,Completed,29-11-2023,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_07,1089830.63,10-09-2022,Community Hall,TS-MPLADS-0612,Education Department,Sanctioned,10-04-2022,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_08,440821.14,19-08-2021,Drinking Water Facility,TS-MPLADS-0613,Rural Development Agency,Sanctioned,03-06-2021,Number
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_08,770478.11,20-01-2025,Library Building,TS-MPLADS-0614,District Panchayat,In Progress,07-11-2024,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_11,364914.31,30-06-2023,Bus Shelter,TS-MPLADS-0615,District Panchayat,Sanctioned,29-01-2023,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_01,1243151.18,23-11-2022,School Building Repair,TS-MPLADS-0616,Public Works Department,Completed,18-09-2022,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_12,2485311.19,12-03-2023,Community Hall,TS-MPLADS-0617,Local Body,Completed,27-09-2022,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_05,1050277.77,16-08-2021,Health Centre Improvement,TS-MPLADS-0618,Water Supply Department,In Progress,29-06-2021,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_10,708868.19,30-12-2024,Library Building,TS-MPLADS-0619,Municipal Administration,In Progress,06-08-2024,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_12,2562107.95,18-09-2021,Community Hall,TS-MPLADS-0620,Health Department,Sanctioned,28-03-2021,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_03,1998176.85,24-11-2023,Health Centre Improvement,TS-MPLADS-0621,Health Department,In Progress,28-07-2023,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_09,3272089.55,23-06-2021,Community Hall,TS-MPLADS-0622,Public Works Department,Under Execution,27-02-2021,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_01,845963.43,17-09-2022,Bus Shelter,TS-MPLADS-0623,Health Department,Under Execution,17-04-2022,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_08,991936.28,14-11-2023,Road Improvement,TS-MPLADS-0624,Health Department,In Progress,25-06-2023,Km
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_02,643524.89,14-09-2021,Library Building,TS-MPLADS-0625,District Panchayat,Under Execution,23-07-2021,Number
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_03,625560.15,18-09-2021,Drinking Water Facility,TS-MPLADS-0626,Local Body,Completed,05-09-2021,Number
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_07,1008574.66,21-12-2021,Drinking Water Facility,TS-MPLADS-0627,District Panchayat,Sanctioned,05-10-2021,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_02,1345859.47,22-06-2025,School Building Repair,TS-MPLADS-0628,Rural Development Agency,Under Execution,31-03-2025,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_08,5156759.649999999,02-01-2025,Health Centre Improvement,TS-MPLADS-0629,Education Department,Sanctioned,10-11-2024,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_01,1699652.69,26-06-2024,Drainage Improvement,TS-MPLADS-0630,Local Body,Sanctioned,19-03-2024,Meter
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_05,2413762.05,24-09-2024,Community Hall,TS-MPLADS-0631,Water Supply Department,Sanctioned,21-08-2024,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_06,1295716.9,23-05-2023,Drinking Water Facility,TS-MPLADS-0632,Water Supply Department,Completed,13-05-2023,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_05,3325604.15,23-11-2023,Community Hall,TS-MPLADS-0633,Public Works Department,Completed,16-06-2023,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_04,732408.98,14-12-2022,Public Toilet,TS-MPLADS-0634,Municipal Administration,In Progress,28-06-2022,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_12,2063627.19,17-05-2024,Community Hall,TS-MPLADS-0635,Education Department,Sanctioned,31-12-2023,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_04,2135069.15,03-04-2021,Health Centre Improvement,TS-MPLADS-0636,Water Supply Department,Completed,12-02-2021,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_09,1703347.03,10-03-2024,Library Building,TS-MPLADS-0637,Municipal Administration,Sanctioned,17-11-2023,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_05,405084.96,27-12-2023,Public Toilet,TS-MPLADS-0638,Health Department,Completed,24-10-2023,Number
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_12,626556.32,11-02-2024,Street Lighting,TS-MPLADS-0639,Health Department,Sanctioned,19-01-2024,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_10,607250.95,28-09-2024,Public Toilet,TS-MPLADS-0640,Municipal Administration,Sanctioned,30-06-2024,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_11,1113482.68,23-08-2024,School Building Repair,TS-MPLADS-0641,District Panchayat,Under Execution,30-03-2024,Number
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_03,780634.64,20-09-2021,Drinking Water Facility,TS-MPLADS-0642,Education Department,In Progress,11-05-2021,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_02,1494646.54,05-09-2022,Library Building,TS-MPLADS-0643,Rural Development Agency,In Progress,23-07-2022,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_11,940598.59,24-11-2024,Library Building,TS-MPLADS-0644,Water Supply Department,Completed,29-07-2024,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_11,566842.5,29-09-2022,Library Building,TS-MPLADS-0645,District Panchayat,In Progress,18-05-2022,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_12,1730084.13,05-09-2025,Health Centre Improvement,TS-MPLADS-0646,Water Supply Department,Sanctioned,22-05-2025,Number
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_10,758926.56,25-06-2023,Drainage Improvement,TS-MPLADS-0647,District Panchayat,Completed,16-02-2023,Meter
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_03,714694.72,05-04-2024,Street Lighting,TS-MPLADS-0648,Rural Development Agency,In Progress,11-11-2023,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_10,385619.77,01-08-2025,Drinking Water Facility,TS-MPLADS-0649,District Panchayat,Under Execution,16-02-2025,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_06,939106.76,08-05-2022,Road Improvement,TS-MPLADS-0650,Public Works Department,Under Execution,06-04-2022,Km
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_11,914625.88,14-04-2025,Drainage Improvement,TS-MPLADS-0651,Local Body,Under Execution,31-10-2024,Meter
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_12,575404.67,13-05-2022,Drinking Water Facility,TS-MPLADS-0652,Municipal Administration,In Progress,24-01-2022,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_05,824977.87,18-10-2023,Bus Shelter,TS-MPLADS-0653,Health Department,Completed,11-08-2023,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_06,1599170.83,08-09-2021,Health Centre Improvement,TS-MPLADS-0654,Education Department,Sanctioned,21-05-2021,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_06,356839.74,16-07-2023,Public Toilet,TS-MPLADS-0655,Education Department,Completed,05-06-2023,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_03,1683914.49,12-01-2025,School Building Repair,TS-MPLADS-0656,Water Supply Department,Under Execution,30-10-2024,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_11,2124396.52,02-11-2023,Health Centre Improvement,TS-MPLADS-0657,Water Supply Department,Under Execution,05-09-2023,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_10,995331.87,06-11-2024,Drinking Water Facility,TS-MPLADS-0658,Municipal Administration,Under Execution,24-05-2024,Number
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_06,898412.61,25-09-2025,Road Improvement,TS-MPLADS-0659,Public Works Department,Sanctioned,16-08-2025,Km
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_12,773938.36,23-07-2023,Road Improvement,TS-MPLADS-0660,Public Works Department,Sanctioned,09-02-2023,Km
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_03,1474915.1,16-11-2021,Drainage Improvement,TS-MPLADS-0661,Health Department,In Progress,30-06-2021,Meter
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_03,1095644.27,15-02-2023,Health Centre Improvement,TS-MPLADS-0662,Education Department,Under Execution,01-11-2022,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_01,502102.7,23-06-2025,Drinking Water Facility,TS-MPLADS-0663,Public Works Department,In Progress,02-03-2025,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_06,697381.51,25-02-2024,Drinking Water Facility,TS-MPLADS-0664,Public Works Department,In Progress,11-11-2023,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_07,1107924.78,04-11-2023,Drinking Water Facility,TS-MPLADS-0665,Water Supply Department,Under Execution,17-09-2023,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_05,393675.11,12-07-2024,Public Toilet,TS-MPLADS-0666,Education Department,Under Execution,21-06-2024,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_07,1136581.37,12-10-2021,School Building Repair,TS-MPLADS-0667,Water Supply Department,Sanctioned,18-09-2021,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_09,788206.33,26-06-2022,Drinking Water Facility,TS-MPLADS-0668,Public Works Department,Sanctioned,10-02-2022,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_05,2504661.84,16-08-2025,Community Hall,TS-MPLADS-0669,Municipal Administration,Under Execution,01-06-2025,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_02,915553.15,08-03-2025,Street Lighting,TS-MPLADS-0670,Education Department,Completed,27-01-2025,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_11,1222195.89,18-04-2023,Health Centre Improvement,TS-MPLADS-0671,Health Department,Sanctioned,31-10-2022,Number
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_10,500790.32,26-03-2024,Road Improvement,TS-MPLADS-0672,Rural Development Agency,In Progress,22-10-2022,Km
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_03,751914.09,29-04-2025,Drainage Improvement,TS-MPLADS-0673,Education Department,Sanctioned,26-02-2025,Meter
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_03,514667.06,02-08-2025,Library Building,TS-MPLADS-0674,Rural Development Agency,Under Execution,11-07-2025,Number
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_07,1221883.76,27-03-2022,Health Centre Improvement,TS-MPLADS-0675,Public Works Department,Completed,20-01-2022,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_07,702303.06,10-11-2023,Street Lighting,TS-MPLADS-0676,District Panchayat,In Progress,05-08-2023,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_03,303239.43,19-02-2023,Public Toilet,TS-MPLADS-0677,Water Supply Department,Under Execution,29-11-2022,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_05,727511.61,27-09-2021,Drinking Water Facility,TS-MPLADS-0678,Local Body,Completed,21-08-2021,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_07,1157100.61,05-07-2022,Bus Shelter,TS-MPLADS-0679,Education Department,In Progress,23-05-2022,Number
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_03,1022816.46,17-07-2023,Drainage Improvement,TS-MPLADS-0680,District Panchayat,Sanctioned,22-02-2023,Meter
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_02,820553.25,02-03-2024,Road Improvement,TS-MPLADS-0681,Education Department,Completed,06-09-2023,Km
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_05,942500.45,27-12-2024,School Building Repair,TS-MPLADS-0682,Municipal Administration,Completed,24-07-2024,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_06,643653.46,04-04-2022,Bus Shelter,TS-MPLADS-0683,Local Body,Completed,14-11-2021,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_11,487782.23,23-08-2024,Road Improvement,TS-MPLADS-0684,Education Department,Under Execution,15-05-2024,Km
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_11,837944.25,28-02-2025,Street Lighting,TS-MPLADS-0685,Education Department,Sanctioned,17-09-2024,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_08,665608.02,04-09-2023,Drainage Improvement,TS-MPLADS-0686,Education Department,Completed,12-06-2023,Meter
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_01,1363137.95,05-07-2022,Drainage Improvement,TS-MPLADS-0687,Education Department,In Progress,21-06-2022,Meter
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_11,257121.54,13-03-2024,Road Improvement,TS-MPLADS-0688,District Panchayat,Completed,23-02-2024,Km
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_11,1536654.94,07-11-2024,School Building Repair,TS-MPLADS-0689,Municipal Administration,Under Execution,21-09-2024,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_08,511963.08,26-12-2022,Public Toilet,TS-MPLADS-0690,Rural Development Agency,In Progress,27-08-2022,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_02,615406.28,16-11-2021,Drainage Improvement,TS-MPLADS-0691,Rural Development Agency,Sanctioned,18-08-2021,Meter
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_03,1277874.17,23-10-2022,School Building Repair,TS-MPLADS-0692,Municipal Administration,Sanctioned,21-08-2022,Number
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_12,659668.6,22-10-2023,Bus Shelter,TS-MPLADS-0693,Education Department,Under Execution,06-07-2023,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_09,443812.97,04-12-2022,Bus Shelter,TS-MPLADS-0694,Water Supply Department,Under Execution,08-05-2021,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_08,607958.31,21-12-2023,Road Improvement,TS-MPLADS-0695,Education Department,Sanctioned,13-09-2023,Km
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_12,1139454.77,08-10-2024,Bus Shelter,TS-MPLADS-0696,Education Department,Completed,02-08-2024,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_02,322209.19,31-01-2024,Street Lighting,TS-MPLADS-0697,Health Department,In Progress,10-10-2023,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_03,763521.99,19-10-2024,Drainage Improvement,TS-MPLADS-0698,Rural Development Agency,Completed,27-05-2024,Meter
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_09,1376226.27,10-03-2025,School Building Repair,TS-MPLADS-0699,Public Works Department,Completed,24-01-2025,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_04,875314.31,14-11-2023,Street Lighting,TS-MPLADS-0700,District Panchayat,In Progress,08-08-2023,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_04,3250609.85,04-09-2025,Community Hall,TS-MPLADS-0701,Education Department,Completed,19-04-2025,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_12,829666.19,05-12-2025,Library Building,TS-MPLADS-0702,Rural Development Agency,In Progress,13-06-2025,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_10,634352.13,09-06-2022,School Building Repair,TS-MPLADS-0703,Municipal Administration,Completed,09-01-2022,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_06,1403127.8,20-05-2023,Library Building,TS-MPLADS-0704,Water Supply Department,Sanctioned,07-02-2023,Number
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_08,688809.12,19-06-2024,Drinking Water Facility,TS-MPLADS-0705,Education Department,In Progress,30-12-2023,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_10,588473.54,30-04-2021,Public Toilet,TS-MPLADS-0706,Education Department,In Progress,19-03-2021,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_03,834189.2,10-07-2022,Bus Shelter,TS-MPLADS-0707,Local Body,Completed,22-02-2022,Number
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_10,903409.1,12-05-2021,Drainage Improvement,TS-MPLADS-0708,Education Department,In Progress,20-04-2021,Meter
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_10,2014111.57,08-03-2023,School Building Repair,TS-MPLADS-0709,Education Department,Under Execution,04-01-2023,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_08,1763766.0,13-08-2025,School Building Repair,TS-MPLADS-0710,Municipal Administration,Sanctioned,17-05-2025,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_05,639667.12,13-08-2023,Road Improvement,TS-MPLADS-0711,Municipal Administration,In Progress,18-02-2023,Km
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_05,1263734.28,15-09-2021,Drainage Improvement,TS-MPLADS-0712,Water Supply Department,In Progress,27-06-2021,Meter
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_12,519389.38,04-10-2023,Public Toilet,TS-MPLADS-0713,Water Supply Department,Sanctioned,05-08-2023,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_01,617784.76,02-03-2023,Library Building,TS-MPLADS-0714,Local Body,Completed,18-02-2023,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_05,2073964.83,16-05-2022,Community Hall,TS-MPLADS-0715,Education Department,Completed,12-04-2022,Number
